,address,withdrawal_address,staked_rpl,staked_rpl_value_in_eth,nETH,pETH,liquid_rpl_node_value_in_eth,liquid_rpl_withdrawal_value_in_eth,vote_power
2334,0x26f66586edb0821E4d058eCc99c75a5fC857d502,0xbB4f6c290D6DB089c3b3e58988F098D3A00b3Aa7,336.052210949595,1.416713821378369,8.0,24.0,0.0,0.0,0.0
2335,0xD16aCb0A1707fBAc983E299dA66CF98fE98c1F0f,0xD04fDFbfDa7E9869E49FFB1E4a3c11E2Ca4fB62C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,0x6DB046670F4317dcD6c943CBc8A0d013fab1c1Fa,0xdc811eFb2d69c96f8D4574971fF558F86eCEA9B2,1718.443057689299,7.244535080429203,64.0,192.0,0.0,0.0,41.45410785060148
2337,0xFf3c7D3A7ff6BC929C0463DdB6Ff99be2e9719f8,0xCC20D89de39Ac9dEAfAabA2B7402E7fb8bd446C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,0x126543757aEc1758eFc113CbF0199456D9fA17b2,0x126543757aEc1758eFc113CbF0199456D9fA17b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,0xE8064DBd87032C66f0B72Fe83CC41B82025dF80E,0xE8064DBd87032C66f0B72Fe83CC41B82025dF80E,98.53,0.4153783497688335,0.0,0.0,0.005287936793194308,0.005287936793194308,0.0
2340,0x0Cc1e96F50D4984F63334804a65e04DF122e5F2e,0x0Cc1e96F50D4984F63334804a65e04DF122e5F2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,0xc50E23e554E3fa422500279f2fDCE77E2f3FD4Ce,0xc50E23e554E3fa422500279f2fDCE77E2f3FD4Ce,34063.70700696487,143.60424645856205,1600.0,4800.0,0.0,0.0,0.0
2342,0x7FA9F096e4C38d41b02c3647d86d683670A84856,0x7FA9F096e4C38d41b02c3647d86d683670A84856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,0x275688662Db2EC43746cF4C72777a2B83e3687eA,0xBC31c592076a72A5F07cF11A28dFFB396CAC5FA2,2646.947806727408,11.158883709354146,56.0,168.0,0.0,0.0,0.0
2344,0x4E1070D678A92E0186abF6Ea7Df0f49DDe6d0786,0xa21658E236ac33C0A23393bF889536f031F1e1AD,1332.742862762087,5.618517517510471,56.0,168.0,0.0,0.0,36.50675092037207
2345,0x3eacF8463ec111aA7C757Bb98E6F63A9252Af5c1,0x6EBe9374B6E25a3Ca841f36976FDF9bE08c17F10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,0x094F83dC97d2CC82717130210C7a61Dde832c4B3,0x094F83dC97d2CC82717130210C7a61Dde832c4B3,400.0,1.6863020390493597,32.0,96.0,0.0,0.0,0.0
2347,0xF01c85E7123514B0e262711Bc5e75e1A44Ade5f0,0xC548bcc6aF4a64B63cB17f322B4D7bcd5c29aad0,5150.972806291818,21.715239865844236,56.0,168.0,0.0,0.0,0.0
2348,0xB8201f19B28CD817421949ABef1C472B20C32da2,0xB8201f19B28CD817421949ABef1C472B20C32da2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,0xDaf14d668Eb8256FFC04316A7B35da66d6FA4e0e,0xDaf14d668Eb8256FFC04316A7B35da66d6FA4e0e,562.4897399126324,2.37131898839754,8.0,24.0,0.0,0.0,23.716866148642666
2350,0x6D1b01d388181E15d0e45B2c31A0a2FC2B73384d,0xcF91EE5e7b526779A59BFF10fdE8C9edD349Bf60,568.404286480264,2.396253268240164,24.0,72.0,0.0,0.0015045225998920793,23.841230808837533
2351,0x930bE13360BA73Aa36Ab847a3603Ae190962eA80,0xE1B106ba915E197616d7A625f6478983CAE3ceC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,0x62017253D88f94265675a9C91515EbceDf1Eeeb6,0xB168f24dE2dEbDD831853Ad49D431ec05F62E4D8,387.53238067999996,1.6337416093458415,32.0,96.0,0.0,0.0,0.0
2353,0xD5E22D3fDaDBb3Cbb4C7CDE7d80138BF492afe40,0xB36a7659A3457d4454aC4E3241995802603CAF8a,0.0,0.0,0.0,0.0,0.0,0.3033882294694309,0.0
2354,0x617a2223f729f9884E22d5b5b0873706cd2B611F,0xC0d73B83650288b98500101FaC67854BABBb5D32,500.0,2.1078775488116994,40.0,120.0,0.0,0.0,0.0
2355,0xeC71F73644b97dc104100446Db28c4128A9E1EB1,0xeC71F73644b97dc104100446Db28c4128A9E1EB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,0xD7bFd63d6d370dd06383C7AcF49B6961FaDeb5C6,0xD7bFd63d6d370dd06383C7AcF49B6961FaDeb5C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,0x38f435BAE03cE94930422f204cb3bE763E99E7e6,0x38f435BAE03cE94930422f204cb3bE763E99E7e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,0x9326E241b506002fE03734c70b050c42683bfe3D,0x9326E241b506002fE03734c70b050c42683bfe3D,0.0,0.0,0.0,0.0,1.5430148963211117,1.5430148963211117,0.0
2359,0x0F15C6E1f38a34604cb1AF7c3723Ba36F2ed01da,0xDFF47b8B20da347D60915734963F18eFb138f1F2,0.0,0.0,0.0,0.0,0.0,4.215755097623399e-21,0.0
2360,0xBA540B62B8Fb0985A7AD703f336fd74977A894d4,0xBA540B62B8Fb0985A7AD703f336fd74977A894d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,0x3aA3075656df811A81f18b18E3A0De6EBEC97311,0xa35FF3853452Da81Df5B17CE826D69eC52EF5a84,791.183063409244,3.335434032720817,8.0,24.0,0.0,0.610091100583336,0.0
2362,0x386459715ED0A9B39Da6752C75442Da2E1adB459,0xD9650435323A2C96Ae5D4F8C316D04d9AC4f0DC4,480.0917885191477,2.0239494047767317,32.0,96.0,0.0,0.013009758736881547,0.0
2363,0x84737DE94Ffb1ceA379215d919E848ff9021df12,0xDA10D745bb1BCde7bAd6C41e9E2690569fCeF397,394.67867011154055,1.663868615445951,24.0,72.0,0.03934462607619534,0.0,19.86652133896472
2364,0x1c4763b89Fd525381143f8D2305FDe89cc20Bf38,0x30bE441253C19c47f5614F237DABa74A8754Dae5,0.0,0.0,0.0,0.0,0.0,0.01716479564931813,0.0
2365,0xF04579CC4f175d35445d23a18A7556CA34f7619E,0xA0Ed35941508C88CA3CC9889dBC650370A07d2FC,1367.940755112979,5.766903211614343,24.0,72.0,0.0,0.0,0.0
2366,0xf42b1D47102aFA69104ed1B57735b91d89626974,0xfD31C335489b961Bb9387b61E05Cc1F7C127D855,566.834532635932,2.389635570468907,24.0,72.0,0.0,0.0,0.0
2367,0xb465A7313Ea7A1f8C419e54E4615ee5Da71c7128,0xb465A7313Ea7A1f8C419e54E4615ee5Da71c7128,821.7164045322623,3.464155121207656,8.0,24.0,0.0,0.0,0.0
2368,0xaE53e2E822D8Aa0C0a5ab163C5d26484ccE6a2a8,0x3C0236aB079f57a89311dAE34E82bDD9053B2041,626.9984761788224,2.6432720221529737,32.0,96.0,0.0,0.0,0.0
2369,0xc5DbFAf13F8B0BaC6DEF344FbbCFef06aC84eef9,0x123122EDcF67d9FBc0991C5d878A9aA6F5a3d523,2075.8186951130715,8.751143245664883,88.0,264.0,6.429484974370775,0.0,0.0
2370,0xf2655b86f893d166A21a0400D58BC48f8E4Acd62,0x0a35fD93F26059b0E667D01665a646e6bE0Fffe4,623.1911045068845,2.6272210756184546,40.0,120.0,0.0,0.0,0.0
2371,0x743cC7158d237688cEE655Cac835F7A4f096cf7B,0x743cC7158d237688cEE655Cac835F7A4f096cf7B,434.69123,1.8325517687646853,32.0,96.0,0.013048737939118562,0.013048737939118562,0.0
2372,0x107bc70283432B6cF3f8c27Ab26c563277275c68,0x11d2168F37409b96453E4DE1E0e39B1D5BBe0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,0xCB94EB37Fd930AF1C9B3f1A4B03990dfD43F63e1,0xF88426B9aC00911Af7eCf1FE65B1DFa0D4329467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
